obs_id,site_code,site,site_type,date,buddy,family,species,sci_name,bites_total,HC,MAC,TUR,cots_mean_ha_sc,bite_substrate,bites_sub,substrate,avail_pct,bites_other,avail_pct_sc
7,SI,Shark Island,Control,2025-10-14,A,Parrotfish,Surf,Scarus rivulatus,20,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,16,TUR,19.065015169036347,4,-0.31266965225518567
8,SI,Shark Island,Control,2025-10-14,A,Parrotfish,Blue-barred,Scarus ghobban,31,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,0,HC,63.616640884020676,31,2.000190832639366
8,SI,Shark Island,Control,2025-10-14,A,Parrotfish,Blue-barred,Scarus ghobban,31,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,0,MAC,1.6019423666019266,31,-1.2192505094382002
8,SI,Shark Island,Control,2025-10-14,A,Parrotfish,Blue-barred,Scarus ghobban,31,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,31,TUR,19.065015169036347,0,-0.31266965225518567
9,SI,Shark Island,Control,2025-10-14,A,Parrotfish,Blue-barred,Scarus ghobban,55,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,7,HC,63.616640884020676,48,2.000190832639366
9,SI,Shark Island,Control,2025-10-14,A,Parrotfish,Blue-barred,Scarus ghobban,55,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,3,MAC,1.6019423666019266,52,-1.2192505094382002
9,SI,Shark Island,Control,2025-10-14,A,Parrotfish,Blue-barred,Scarus ghobban,55,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,42,TUR,19.065015169036347,13,-0.31266965225518567
10,SI,Shark Island,Control,2025-09-24,B,Parrotfish,Surf,Scarus rivulatus,42,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,2,HC,63.616640884020676,40,2.000190832639366
10,SI,Shark Island,Control,2025-09-24,B,Parrotfish,Surf,Scarus rivulatus,42,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,1,MAC,1.6019423666019266,41,-1.2192505094382002
10,SI,Shark Island,Control,2025-09-24,B,Parrotfish,Surf,Scarus rivulatus,42,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,36,TUR,19.065015169036347,6,-0.31266965225518567
11,SI,Shark Island,Control,2025-10-02,B,Parrotfish,Blue-barred,Scarus ghobban,65,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,0,HC,63.616640884020676,65,2.000190832639366
11,SI,Shark Island,Control,2025-10-02,B,Parrotfish,Blue-barred,Scarus ghobban,65,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,0,MAC,1.6019423666019266,65,-1.2192505094382002
11,SI,Shark Island,Control,2025-10-02,B,Parrotfish,Blue-barred,Scarus ghobban,65,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,45,TUR,19.065015169036347,20,-0.31266965225518567
12,SI,Shark Island,Control,2025-10-02,B,Parrotfish,Surf,Scarus rivulatus,76,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,1,HC,63.616640884020676,75,2.000190832639366
12,SI,Shark Island,Control,2025-10-02,B,Parrotfish,Surf,Scarus rivulatus,76,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,0,MAC,1.6019423666019266,76,-1.2192505094382002
12,SI,Shark Island,Control,2025-10-02,B,Parrotfish,Surf,Scarus rivulatus,76,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,75,TUR,19.065015169036347,1,-0.31266965225518567
13,SI,Shark Island,Control,2025-10-02,B,Parrotfish,Blue-barred,Scarus ghobban,87,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,0,HC,63.616640884020676,87,2.000190832639366
13,SI,Shark Island,Control,2025-10-02,B,Parrotfish,Blue-barred,Scarus ghobban,87,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,1,MAC,1.6019423666019266,86,-1.2192505094382002
13,SI,Shark Island,Control,2025-10-02,B,Parrotfish,Blue-barred,Scarus ghobban,87,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,79,TUR,19.065015169036347,8,-0.31266965225518567
14,SI,Shark Island,Control,2025-10-14,B,Parrotfish,Blue-barred,Scarus ghobban,26,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,13,HC,63.616640884020676,13,2.000190832639366
14,SI,Shark Island,Control,2025-10-14,B,Parrotfish,Blue-barred,Scarus ghobban,26,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,0,MAC,1.6019423666019266,26,-1.2192505094382002
14,SI,Shark Island,Control,2025-10-14,B,Parrotfish,Blue-barred,Scarus ghobban,26,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,9,TUR,19.065015169036347,17,-0.31266965225518567
15,SI,Shark Island,Control,2025-10-14,B,Parrotfish,Blue-barred,Scarus ghobban,39,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,8,HC,63.616640884020676,31,2.000190832639366
15,SI,Shark Island,Control,2025-10-14,B,Parrotfish,Blue-barred,Scarus ghobban,39,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,0,MAC,1.6019423666019266,39,-1.2192505094382002
15,SI,Shark Island,Control,2025-10-14,B,Parrotfish,Blue-barred,Scarus ghobban,39,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,25,TUR,19.065015169036347,14,-0.31266965225518567
16,SI,Shark Island,Control,2025-10-14,B,Parrotfish,Surf,Scarus rivulatus,23,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,2,HC,63.616640884020676,21,2.000190832639366
16,SI,Shark Island,Control,2025-10-14,B,Parrotfish,Surf,Scarus rivulatus,23,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,0,MAC,1.6019423666019266,23,-1.2192505094382002
16,SI,Shark Island,Control,2025-10-14,B,Parrotfish,Surf,Scarus rivulatus,23,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,16,TUR,19.065015169036347,7,-0.31266965225518567
17,SI,Shark Island,Control,2025-10-14,B,Parrotfish,Blue-barred,Scarus ghobban,23,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,0,HC,63.616640884020676,23,2.000190832639366
